,area_code,state,market,market_size,profit,gross_profit,sales,cogs,total_expenses,marketing,inventory,budget_profit,budget_cogs,budget_gross_profit,budget_sales,product_id,sale_date,product_type,product_description,product_category,gross_margin,sales_to_cogs_ratio,profit_margin_percentage,marketing_to_sales_ratio,gross_profit_to_inventory_ratio,budget_actual_profit_diff,expenses_to_sales_ratio,period,dow,hour,date,year
1077,419,Ohio,Central,Major Market,12.0,29.0,49.0,20.0,17.0,5.0,464.0,30.0,10.0,30.0,40.0,8,2010-05-01,Herbal Tea,Chamomile,Decaf,0.59,2.45,24.489795918367346,0.10204081632653061,0.0625,-18.0,0.3469387755102041,2010-05,Saturday,12 AM,2010-05-01,2010
1078,419,Ohio,Central,Major Market,25.0,34.0,60.0,22.0,17.0,6.0,452.0,30.0,10.0,30.0,40.0,8,2011-02-01,Herbal Tea,Chamomile,Decaf,0.57,2.727272727272727,41.66666666666667,0.1,0.0752212389380531,-5.0,0.2833333333333333,2011-02,Tuesday,12 AM,2011-02-01,2011
1079,419,Ohio,Central,Major Market,23.0,43.0,72.0,29.0,20.0,8.0,862.0,40.0,20.0,40.0,60.0,9,2010-09-01,Herbal Tea,Lemon,Decaf,0.6,2.4827586206896552,31.944444444444443,0.1111111111111111,0.04988399071925754,-17.0,0.2777777777777778,2010-09,Wednesday,12 AM,2010-09-01,2010
1080,419,Ohio,Central,Major Market,45.0,52.0,94.0,36.0,22.0,10.0,862.0,40.0,30.0,50.0,80.0,9,2011-11-01,Herbal Tea,Lemon,Decaf,0.55,2.611111111111111,47.87234042553192,0.10638297872340426,0.060324825986078884,5.0,0.23404255319148937,2011-11,Tuesday,12 AM,2011-11-01,2011
1081,419,Ohio,Central,Major Market,96.0,123.0,218.0,82.0,58.0,27.0,788.0,60.0,50.0,90.0,140.0,11,2011-10-01,Tea,Darjeeling,Regular,0.56,2.658536585365854,44.03669724770643,0.12385321100917432,0.15609137055837563,36.0,0.26605504587155965,2011-10,Saturday,12 AM,2011-10-01,2011
1082,419,Ohio,Central,Major Market,89.0,143.0,245.0,102.0,54.0,31.0,666.0,70.0,80.0,120.0,200.0,12,2010-11-01,Tea,Earl Grey,Regular,0.58,2.4019607843137254,36.3265306122449,0.12653061224489795,0.2147147147147147,19.0,0.22040816326530613,2010-11,Monday,12 AM,2010-11-01,2010
1083,419,Ohio,Central,Major Market,110.0,125.0,228.0,89.0,51.0,27.0,481.0,70.0,70.0,110.0,180.0,12,2011-03-01,Tea,Earl Grey,Regular,0.55,2.561797752808989,48.24561403508772,0.11842105263157894,0.2598752598752599,40.0,0.2236842105263158,2011-03,Tuesday,12 AM,2011-03-01,2011
1084,419,Ohio,Central,Major Market,177.0,195.0,333.0,141.0,62.0,43.0,692.0,110.0,120.0,170.0,290.0,12,2011-07-01,Tea,Earl Grey,Regular,0.59,2.3617021276595747,53.153153153153156,0.12912912912912913,0.2817919075144509,67.0,0.18618618618618618,2011-07,Friday,12 AM,2011-07-01,2011
1085,419,Ohio,Central,Major Market,142.0,161.0,275.0,116.0,54.0,35.0,678.0,100.0,90.0,150.0,240.0,12,2011-08-01,Tea,Earl Grey,Regular,0.59,2.3706896551724137,51.63636363636363,0.12727272727272726,0.2374631268436578,42.0,0.19636363636363635,2011-08,Monday,12 AM,2011-08-01,2011
1086,419,Ohio,Central,Major Market,113.0,127.0,232.0,91.0,51.0,28.0,656.0,80.0,50.0,100.0,150.0,12,2011-10-01,Tea,Earl Grey,Regular,0.55,2.5494505494505493,48.706896551724135,0.1206896551724138,0.19359756097560976,33.0,0.21982758620689655,2011-10,Saturday,12 AM,2011-10-01,2011
1087,425,Washington,West,Small Market,66.0,114.0,193.0,79.0,48.0,25.0,425.0,110.0,90.0,150.0,240.0,2,2010-06-01,Coffee,Columbian,Regular,0.59,2.4430379746835444,34.196891191709845,0.12953367875647667,0.26823529411764707,-44.0,0.24870466321243523,2010-06,Tuesday,12 AM,2010-06-01,2010
1088,425,Washington,West,Small Market,75.0,125.0,211.0,86.0,50.0,27.0,463.0,120.0,100.0,160.0,260.0,2,2010-07-01,Coffee,Columbian,Regular,0.59,2.453488372093023,35.54502369668246,0.12796208530805686,0.26997840172786175,-45.0,0.23696682464454977,2010-07,Thursday,12 AM,2010-07-01,2010
1089,425,Washington,West,Small Market,50.0,93.0,156.0,63.0,43.0,20.0,446.0,70.0,70.0,110.0,180.0,2,2010-11-01,Coffee,Columbian,Regular,0.6,2.4761904761904763,32.05128205128205,0.1282051282051282,0.2085201793721973,-20.0,0.27564102564102566,2010-11,Monday,12 AM,2010-11-01,2010
1090,425,Washington,West,Small Market,105.0,125.0,209.0,86.0,46.0,27.0,454.0,120.0,100.0,160.0,260.0,2,2011-08-01,Coffee,Columbian,Regular,0.6,2.4302325581395348,50.23923444976076,0.1291866028708134,0.2753303964757709,-15.0,0.22009569377990432,2011-08,Monday,12 AM,2011-08-01,2011
1091,425,Washington,West,Small Market,83.0,99.0,178.0,68.0,43.0,21.0,445.0,80.0,80.0,120.0,200.0,2,2011-09-01,Coffee,Columbian,Regular,0.56,2.6176470588235294,46.62921348314607,0.11797752808988764,0.22247191011235956,3.0,0.24157303370786518,2011-09,Thursday,12 AM,2011-09-01,2011
1092,425,Washington,West,Small Market,17.0,134.0,230.0,96.0,117.0,87.0,683.0,100.0,140.0,190.0,330.0,3,2010-10-01,Coffee,Decaf Irish Cream,Decaf,0.58,2.3958333333333335,7.391304347826087,0.3782608695652174,0.19619326500732065,-83.0,0.508695652173913,2010-10,Friday,12 AM,2010-10-01,2010
1093,425,Washington,West,Small Market,2.0,90.0,154.0,64.0,88.0,58.0,551.0,10.0,40.0,60.0,100.0,13,2010-05-01,Tea,Green Tea,Regular,0.58,2.40625,1.2987012987012987,0.37662337662337664,0.16333938294010888,-8.0,0.5714285714285714,2010-05,Saturday,12 AM,2010-05-01,2010
1094,425,Washington,West,Small Market,2.0,87.0,149.0,62.0,85.0,56.0,612.0,10.0,40.0,60.0,100.0,13,2010-09-01,Tea,Green Tea,Regular,0.58,2.403225806451613,1.342281879194631,0.37583892617449666,0.14215686274509803,-8.0,0.5704697986577181,2010-09,Wednesday,12 AM,2010-09-01,2010
1095,425,Washington,West,Small Market,12.0,105.0,201.0,75.0,102.0,68.0,522.0,20.0,40.0,80.0,120.0,13,2011-01-01,Tea,Green Tea,Regular,0.52,2.68,5.970149253731343,0.3383084577114428,0.20114942528735633,-8.0,0.5074626865671642,2011-01,Saturday,12 AM,2011-01-01,2011
1096,425,Washington,West,Small Market,4.0,90.0,165.0,65.0,87.0,58.0,513.0,10.0,40.0,60.0,100.0,13,2011-02-01,Tea,Green Tea,Regular,0.55,2.5384615384615383,2.4242424242424243,0.3515151515151515,0.17543859649122806,-6.0,0.5272727272727272,2011-02,Tuesday,12 AM,2011-02-01,2011
1097,425,Washington,West,Small Market,18.0,74.0,133.0,59.0,56.0,22.0,377.0,20.0,50.0,70.0,120.0,5,2010-06-01,Espresso,Caffe Mocha,Regular,0.56,2.2542372881355934,13.533834586466165,0.16541353383458646,0.1962864721485411,-2.0,0.42105263157894735,2010-06,Tuesday,12 AM,2010-06-01,2010
1098,425,Washington,West,Small Market,20.0,77.0,140.0,63.0,57.0,23.0,397.0,20.0,60.0,70.0,130.0,5,2010-08-01,Espresso,Caffe Mocha,Regular,0.55,2.2222222222222223,14.285714285714285,0.16428571428571428,0.19395465994962216,0.0,0.40714285714285714,2010-08,Sunday,12 AM,2010-08-01,2010
1099,425,Washington,West,Small Market,13.0,67.0,121.0,54.0,54.0,20.0,391.0,20.0,50.0,60.0,110.0,5,2010-11-01,Espresso,Caffe Mocha,Regular,0.55,2.240740740740741,10.743801652892563,0.1652892561983471,0.17135549872122763,-7.0,0.4462809917355372,2010-11,Monday,12 AM,2010-11-01,2010
1100,425,Washington,West,Small Market,24.0,70.0,134.0,56.0,54.0,21.0,385.0,50.0,40.0,70.0,110.0,5,2011-10-01,Espresso,Caffe Mocha,Regular,0.52,2.392857142857143,17.91044776119403,0.15671641791044777,0.18181818181818182,-26.0,0.40298507462686567,2011-10,Saturday,12 AM,2011-10-01,2011
1101,425,Washington,West,Small Market,40.0,84.0,155.0,71.0,44.0,22.0,950.0,50.0,60.0,80.0,140.0,6,2010-03-01,Espresso,Decaf Espresso,Decaf,0.54,2.183098591549296,25.806451612903224,0.14193548387096774,0.08842105263157894,-10.0,0.2838709677419355,2010-03,Monday,12 AM,2010-03-01,2010
1102,425,Washington,West,Small Market,61.0,81.0,168.0,69.0,44.0,21.0,965.0,60.0,60.0,80.0,140.0,6,2011-01-01,Espresso,Decaf Espresso,Decaf,0.48,2.4347826086956523,36.30952380952381,0.125,0.08393782383419689,1.0,0.2619047619047619,2011-01,Saturday,12 AM,2011-01-01,2011
1103,425,Washington,West,Small Market,61.0,84.0,164.0,70.0,43.0,21.0,957.0,60.0,60.0,80.0,140.0,6,2011-02-01,Espresso,Decaf Espresso,Decaf,0.51,2.342857142857143,37.19512195121951,0.12804878048780488,0.0877742946708464,1.0,0.2621951219512195,2011-02,Tuesday,12 AM,2011-02-01,2011
1104,425,Washington,West,Small Market,68.0,96.0,175.0,81.0,44.0,25.0,1046.0,60.0,70.0,90.0,160.0,6,2011-06-01,Espresso,Decaf Espresso,Decaf,0.55,2.1604938271604937,38.857142857142854,0.14285714285714285,0.09177820267686425,8.0,0.25142857142857145,2011-06,Wednesday,12 AM,2011-06-01,2011
1105,425,Washington,West,Small Market,98.0,123.0,224.0,103.0,48.0,31.0,1073.0,90.0,90.0,120.0,210.0,6,2011-08-01,Espresso,Decaf Espresso,Decaf,0.55,2.174757281553398,43.75,0.13839285714285715,0.11463187325256291,8.0,0.21428571428571427,2011-08,Monday,12 AM,2011-08-01,2011
1106,425,Washington,West,Small Market,67.0,89.0,175.0,75.0,44.0,23.0,1063.0,40.0,70.0,80.0,150.0,6,2011-11-01,Espresso,Decaf Espresso,Decaf,0.51,2.3333333333333335,38.285714285714285,0.13142857142857142,0.08372530573847602,27.0,0.25142857142857145,2011-11,Tuesday,12 AM,2011-11-01,2011
1107,425,Washington,West,Small Market,75.0,135.0,225.0,90.0,60.0,29.0,1148.0,80.0,70.0,120.0,190.0,8,2010-07-01,Herbal Tea,Chamomile,Decaf,0.6,2.5,33.33333333333333,0.1288888888888889,0.11759581881533102,-5.0,0.26666666666666666,2010-07,Thursday,12 AM,2010-07-01,2010
1108,425,Washington,West,Small Market,104.0,135.0,223.0,90.0,56.0,29.0,1148.0,80.0,70.0,120.0,190.0,8,2011-07-01,Herbal Tea,Chamomile,Decaf,0.61,2.477777777777778,46.63677130044843,0.13004484304932734,0.11759581881533102,24.0,0.25112107623318386,2011-07,Friday,12 AM,2011-07-01,2011
1109,425,Washington,West,Small Market,47.0,71.0,119.0,48.0,24.0,13.0,829.0,60.0,30.0,60.0,90.0,9,2010-10-01,Herbal Tea,Lemon,Decaf,0.6,2.4791666666666665,39.49579831932773,0.1092436974789916,0.0856453558504222,-13.0,0.20168067226890757,2010-10,Friday,12 AM,2010-10-01,2010
1110,425,Washington,West,Small Market,46.0,71.0,120.0,49.0,25.0,13.0,845.0,50.0,40.0,70.0,110.0,9,2010-12-01,Herbal Tea,Lemon,Decaf,0.59,2.4489795918367347,38.333333333333336,0.10833333333333334,0.08402366863905325,-4.0,0.20833333333333334,2010-12,Wednesday,12 AM,2010-12-01,2010
1111,425,Washington,West,Small Market,51.0,59.0,98.0,40.0,20.0,11.0,843.0,50.0,30.0,50.0,80.0,9,2011-07-01,Herbal Tea,Lemon,Decaf,0.6,2.45,52.04081632653062,0.11224489795918367,0.06998813760379596,1.0,0.20408163265306123,2011-07,Friday,12 AM,2011-07-01,2011
1112,425,Washington,West,Small Market,70.0,71.0,127.0,48.0,24.0,13.0,834.0,50.0,40.0,60.0,100.0,9,2011-09-01,Herbal Tea,Lemon,Decaf,0.56,2.6458333333333335,55.118110236220474,0.10236220472440945,0.08513189448441247,20.0,0.1889763779527559,2011-09,Thursday,12 AM,2011-09-01,2011
1113,425,Washington,West,Small Market,68.0,71.0,128.0,49.0,25.0,13.0,845.0,50.0,40.0,70.0,110.0,9,2011-12-01,Herbal Tea,Lemon,Decaf,0.55,2.6122448979591835,53.125,0.1015625,0.08402366863905325,18.0,0.1953125,2011-12,Thursday,12 AM,2011-12-01,2011
1114,425,Washington,West,Small Market,54.0,94.0,151.0,57.0,40.0,17.0,349.0,40.0,30.0,70.0,100.0,11,2010-09-01,Tea,Darjeeling,Regular,0.62,2.6491228070175437,35.76158940397351,0.11258278145695365,0.2693409742120344,14.0,0.26490066225165565,2010-09,Wednesday,12 AM,2010-09-01,2010
1115,425,Washington,West,Small Market,49.0,88.0,141.0,53.0,39.0,16.0,321.0,50.0,30.0,70.0,100.0,11,2010-11-01,Tea,Darjeeling,Regular,0.62,2.660377358490566,34.751773049645394,0.11347517730496454,0.27414330218068533,-1.0,0.2765957446808511,2010-11,Monday,12 AM,2010-11-01,2010
1116,425,Washington,West,Small Market,92.0,105.0,178.0,62.0,43.0,19.0,346.0,40.0,40.0,70.0,110.0,11,2011-03-01,Tea,Darjeeling,Regular,0.59,2.870967741935484,51.68539325842697,0.10674157303370786,0.30346820809248554,52.0,0.24157303370786518,2011-03,Tuesday,12 AM,2011-03-01,2011
1117,425,Washington,West,Small Market,61.0,82.0,129.0,48.0,35.0,14.0,351.0,30.0,30.0,50.0,80.0,11,2011-05-01,Tea,Darjeeling,Regular,0.64,2.6875,47.286821705426355,0.10852713178294573,0.2336182336182336,31.0,0.2713178294573643,2011-05,Sunday,12 AM,2011-05-01,2011
1118,425,Washington,West,Small Market,58.0,79.0,125.0,47.0,34.0,14.0,366.0,30.0,30.0,50.0,80.0,11,2011-08-01,Tea,Darjeeling,Regular,0.63,2.6595744680851063,46.400000000000006,0.112,0.21584699453551912,28.0,0.272,2011-08,Monday,12 AM,2011-08-01,2011
1119,425,Washington,West,Small Market,85.0,99.0,169.0,60.0,42.0,18.0,329.0,40.0,20.0,50.0,70.0,11,2011-10-01,Tea,Darjeeling,Regular,0.59,2.816666666666667,50.29585798816568,0.10650887573964497,0.3009118541033435,45.0,0.2485207100591716,2011-10,Saturday,12 AM,2011-10-01,2011
1120,425,Washington,West,Small Market,61.0,81.0,146.0,56.0,40.0,17.0,382.0,40.0,30.0,60.0,90.0,12,2011-02-01,Tea,Earl Grey,Regular,0.55,2.607142857142857,41.78082191780822,0.11643835616438356,0.21204188481675393,21.0,0.273972602739726,2011-02,Tuesday,12 AM,2011-02-01,2011
1121,425,Washington,West,Small Market,37.0,65.0,109.0,45.0,35.0,14.0,410.0,30.0,20.0,50.0,70.0,12,2011-05-01,Tea,Earl Grey,Regular,0.6,2.422222222222222,33.94495412844037,0.12844036697247707,0.15853658536585366,7.0,0.3211009174311927,2011-05,Sunday,12 AM,2011-05-01,2011
1122,425,Washington,West,Small Market,35.0,62.0,110.0,48.0,27.0,15.0,623.0,40.0,40.0,60.0,100.0,4,2010-01-01,Espresso,Caffe Latte,Regular,0.56,2.2916666666666665,31.818181818181817,0.13636363636363635,0.09951845906902086,-5.0,0.24545454545454545,2010-01,Friday,12 AM,2010-01-01,2010
1123,425,Washington,West,Small Market,52.0,63.0,119.0,49.0,28.0,16.0,611.0,40.0,40.0,60.0,100.0,4,2011-03-01,Espresso,Caffe Latte,Regular,0.53,2.4285714285714284,43.69747899159664,0.13445378151260504,0.10310965630114566,12.0,0.23529411764705882,2011-03,Tuesday,12 AM,2011-03-01,2011
1124,425,Washington,West,Small Market,47.0,58.0,110.0,45.0,26.0,14.0,605.0,30.0,40.0,50.0,90.0,4,2011-04-01,Espresso,Caffe Latte,Regular,0.53,2.4444444444444446,42.72727272727273,0.12727272727272726,0.09586776859504133,17.0,0.23636363636363636,2011-04,Friday,12 AM,2011-04-01,2011
1125,425,Washington,West,Small Market,23.0,39.0,68.0,30.0,20.0,9.0,581.0,30.0,20.0,40.0,60.0,4,2011-08-01,Espresso,Caffe Latte,Regular,0.57,2.2666666666666666,33.82352941176471,0.1323529411764706,0.06712564543889846,-7.0,0.29411764705882354,2011-08,Monday,12 AM,2011-08-01,2011
1126,425,Washington,West,Small Market,16.0,30.0,55.0,22.0,19.0,7.0,570.0,20.0,20.0,30.0,50.0,4,2011-11-01,Espresso,Caffe Latte,Regular,0.55,2.5,29.09090909090909,0.12727272727272726,0.05263157894736842,-4.0,0.34545454545454546,2011-11,Tuesday,12 AM,2011-11-01,2011
1127,430,Texas,South,Major Market,183.0,277.0,512.0,235.0,94.0,72.0,1060.0,270.0,290.0,350.0,640.0,2,2010-05-01,Coffee,Columbian,Regular,0.54,2.178723404255319,35.7421875,0.140625,0.26132075471698113,-87.0,0.18359375,2010-05,Saturday,12 AM,2010-05-01,2010
1128,430,Texas,South,Major Market,206.0,307.0,567.0,260.0,101.0,80.0,1319.0,290.0,320.0,380.0,700.0,2,2010-07-01,Coffee,Columbian,Regular,0.54,2.1807692307692306,36.33156966490299,0.14109347442680775,0.23275208491281274,-84.0,0.1781305114638448,2010-07,Thursday,12 AM,2010-07-01,2010
1129,430,Texas,South,Major Market,243.0,252.0,496.0,213.0,88.0,66.0,942.0,240.0,260.0,320.0,580.0,2,2011-02-01,Coffee,Columbian,Regular,0.51,2.328638497652582,48.99193548387097,0.13306451612903225,0.267515923566879,3.0,0.1774193548387097,2011-02,Tuesday,12 AM,2011-02-01,2011
1130,430,Texas,South,Major Market,101.0,107.0,202.0,83.0,39.0,27.0,613.0,100.0,100.0,130.0,230.0,3,2011-02-01,Coffee,Decaf Irish Cream,Decaf,0.53,2.433734939759036,50.0,0.13366336633663367,0.17455138662316477,1.0,0.19306930693069307,2011-02,Tuesday,12 AM,2011-02-01,2011
1131,430,Texas,South,Major Market,94.0,107.0,188.0,83.0,36.0,27.0,574.0,100.0,100.0,130.0,230.0,3,2011-06-01,Coffee,Decaf Irish Cream,Decaf,0.57,2.2650602409638556,50.0,0.14361702127659576,0.18641114982578397,-6.0,0.19148936170212766,2011-06,Wednesday,12 AM,2011-06-01,2011
1132,430,Texas,South,Major Market,88.0,124.0,210.0,86.0,36.0,24.0,499.0,90.0,70.0,110.0,180.0,6,2010-05-01,Espresso,Decaf Espresso,Decaf,0.59,2.441860465116279,41.904761904761905,0.11428571428571428,0.24849699398797595,-2.0,0.17142857142857143,2010-05,Saturday,12 AM,2010-05-01,2010
1133,430,Texas,South,Major Market,77.0,79.0,142.0,54.0,27.0,15.0,601.0,40.0,40.0,60.0,100.0,6,2011-12-01,Espresso,Decaf Espresso,Decaf,0.56,2.6296296296296298,54.22535211267606,0.1056338028169014,0.1314475873544093,37.0,0.19014084507042253,2011-12,Thursday,12 AM,2011-12-01,2011
1134,430,Texas,South,Major Market,19.0,62.0,108.0,46.0,43.0,15.0,415.0,30.0,40.0,60.0,100.0,8,2010-08-01,Herbal Tea,Chamomile,Decaf,0.57,2.347826086956522,17.59259259259259,0.1388888888888889,0.1493975903614458,-11.0,0.39814814814814814,2010-08,Sunday,12 AM,2010-08-01,2010
1135,430,Texas,South,Major Market,42.0,64.0,114.0,43.0,36.0,13.0,419.0,50.0,30.0,60.0,90.0,9,2011-10-01,Herbal Tea,Lemon,Decaf,0.56,2.6511627906976742,36.84210526315789,0.11403508771929824,0.15274463007159905,-8.0,0.3157894736842105,2011-10,Saturday,12 AM,2011-10-01,2011
1136,430,Texas,South,Major Market,36.0,60.0,108.0,41.0,36.0,13.0,435.0,30.0,30.0,60.0,90.0,9,2011-12-01,Herbal Tea,Lemon,Decaf,0.56,2.6341463414634148,33.33333333333333,0.12037037037037036,0.13793103448275862,6.0,0.3333333333333333,2011-12,Thursday,12 AM,2011-12-01,2011
1137,430,Texas,South,Major Market,30.0,79.0,131.0,52.0,49.0,17.0,-587.0,40.0,40.0,70.0,110.0,4,2010-08-01,Espresso,Caffe Latte,Regular,0.6,2.519230769230769,22.900763358778626,0.1297709923664122,-0.13458262350936967,-10.0,0.37404580152671757,2010-08,Sunday,12 AM,2010-08-01,2010
1138,432,Texas,South,Major Market,275.0,281.0,554.0,239.0,96.0,74.0,1246.0,340.0,350.0,420.0,770.0,2,2011-10-01,Coffee,Columbian,Regular,0.51,2.3179916317991633,49.63898916967509,0.13357400722021662,0.22552166934189405,-65.0,0.17328519855595667,2011-10,Saturday,12 AM,2011-10-01,2011
1139,432,Texas,South,Major Market,258.0,265.0,522.0,225.0,91.0,69.0,1272.0,230.0,260.0,320.0,580.0,2,2011-11-01,Coffee,Columbian,Regular,0.51,2.32,49.42528735632184,0.13218390804597702,0.20833333333333334,28.0,0.1743295019157088,2011-11,Tuesday,12 AM,2011-11-01,2011
1140,432,Texas,South,Major Market,68.0,107.0,190.0,83.0,39.0,27.0,613.0,100.0,100.0,130.0,230.0,3,2010-02-01,Coffee,Decaf Irish Cream,Decaf,0.56,2.289156626506024,35.78947368421053,0.14210526315789473,0.17455138662316477,-32.0,0.20526315789473684,2010-02,Monday,12 AM,2010-02-01,2010
1141,432,Texas,South,Major Market,166.0,163.0,274.0,113.0,40.0,31.0,897.0,120.0,90.0,140.0,230.0,5,2011-06-01,Espresso,Caffe Mocha,Regular,0.59,2.424778761061947,60.58394160583942,0.11313868613138686,0.18171683389074694,46.0,0.145985401459854,2011-06,Wednesday,12 AM,2011-06-01,2011
1142,432,Texas,South,Major Market,116.0,111.0,199.0,76.0,33.0,21.0,580.0,80.0,40.0,80.0,120.0,6,2011-10-01,Espresso,Decaf Espresso,Decaf,0.56,2.6184210526315788,58.291457286432156,0.10552763819095477,0.19137931034482758,36.0,0.1658291457286432,2011-10,Saturday,12 AM,2011-10-01,2011
1143,432,Texas,South,Major Market,38.0,76.0,128.0,52.0,38.0,16.0,357.0,50.0,40.0,80.0,120.0,9,2010-02-01,Herbal Tea,Lemon,Decaf,0.59,2.4615384615384617,29.6875,0.125,0.21288515406162464,-12.0,0.296875,2010-02,Monday,12 AM,2010-02-01,2010
1144,435,Utah,West,Small Market,46.0,90.0,165.0,75.0,44.0,23.0,956.0,70.0,90.0,110.0,200.0,1,2010-02-01,Coffee,Amaretto,Regular,0.55,2.2,27.878787878787882,0.1393939393939394,0.09414225941422594,-24.0,0.26666666666666666,2010-02,Monday,12 AM,2010-02-01,2010
1145,435,Utah,West,Small Market,45.0,89.0,163.0,74.0,44.0,22.0,949.0,70.0,90.0,110.0,200.0,1,2010-03-01,Coffee,Amaretto,Regular,0.55,2.2027027027027026,27.607361963190186,0.13496932515337423,0.09378292939936776,-25.0,0.26993865030674846,2010-03,Monday,12 AM,2010-03-01,2010
1146,435,Utah,West,Small Market,47.0,91.0,167.0,76.0,44.0,23.0,965.0,70.0,90.0,110.0,200.0,1,2010-04-01,Coffee,Amaretto,Regular,0.54,2.1973684210526314,28.143712574850298,0.1377245508982036,0.09430051813471503,-23.0,0.2634730538922156,2010-04,Thursday,12 AM,2010-04-01,2010
1147,435,Utah,West,Small Market,38.0,80.0,148.0,68.0,42.0,21.0,998.0,60.0,80.0,100.0,180.0,1,2010-05-01,Coffee,Amaretto,Regular,0.54,2.176470588235294,25.675675675675674,0.14189189189189189,0.08016032064128256,-22.0,0.28378378378378377,2010-05,Saturday,12 AM,2010-05-01,2010
1148,435,Utah,West,Small Market,36.0,77.0,142.0,65.0,41.0,20.0,1042.0,60.0,80.0,90.0,170.0,1,2010-06-01,Coffee,Amaretto,Regular,0.54,2.1846153846153844,25.352112676056336,0.14084507042253522,0.07389635316698656,-24.0,0.2887323943661972,2010-06,Tuesday,12 AM,2010-06-01,2010
1149,435,Utah,West,Small Market,32.0,72.0,132.0,60.0,40.0,18.0,1070.0,60.0,70.0,90.0,160.0,1,2010-07-01,Coffee,Amaretto,Regular,0.55,2.2,24.242424242424242,0.13636363636363635,0.06728971962616823,-28.0,0.30303030303030304,2010-07,Thursday,12 AM,2010-07-01,2010
1150,435,Utah,West,Small Market,36.0,77.0,142.0,65.0,41.0,20.0,1053.0,90.0,90.0,110.0,200.0,1,2010-10-01,Coffee,Amaretto,Regular,0.54,2.1846153846153844,25.352112676056336,0.14084507042253522,0.0731244064577398,-54.0,0.2887323943661972,2010-10,Friday,12 AM,2010-10-01,2010
1151,435,Utah,West,Small Market,36.0,76.0,139.0,63.0,40.0,19.0,1075.0,50.0,70.0,90.0,160.0,1,2010-12-01,Coffee,Amaretto,Regular,0.55,2.2063492063492065,25.899280575539567,0.1366906474820144,0.07069767441860465,-14.0,0.28776978417266186,2010-12,Wednesday,12 AM,2010-12-01,2010
1152,435,Utah,West,Small Market,67.0,89.0,174.0,74.0,44.0,22.0,949.0,70.0,90.0,110.0,200.0,1,2011-03-01,Coffee,Amaretto,Regular,0.51,2.3513513513513513,38.50574712643678,0.12643678160919541,0.09378292939936776,-3.0,0.25287356321839083,2011-03,Tuesday,12 AM,2011-03-01,2011
1153,435,Utah,West,Small Market,52.0,80.0,147.0,68.0,39.0,21.0,998.0,60.0,80.0,100.0,180.0,1,2011-05-01,Coffee,Amaretto,Regular,0.54,2.161764705882353,35.374149659863946,0.14285714285714285,0.08016032064128256,-8.0,0.2653061224489796,2011-05,Sunday,12 AM,2011-05-01,2011
1154,435,Utah,West,Small Market,50.0,77.0,141.0,65.0,38.0,20.0,1042.0,60.0,80.0,90.0,170.0,1,2011-06-01,Coffee,Amaretto,Regular,0.55,2.169230769230769,35.46099290780142,0.14184397163120568,0.07389635316698656,-10.0,0.2695035460992908,2011-06,Wednesday,12 AM,2011-06-01,2011
1155,435,Utah,West,Small Market,33.0,60.0,109.0,50.0,33.0,15.0,1064.0,40.0,60.0,70.0,130.0,1,2011-08-01,Coffee,Amaretto,Regular,0.55,2.18,30.275229357798167,0.13761467889908258,0.05639097744360902,-7.0,0.30275229357798167,2011-08,Monday,12 AM,2011-08-01,2011
1156,435,Utah,West,Small Market,49.0,74.0,145.0,62.0,41.0,19.0,1059.0,70.0,70.0,100.0,170.0,1,2011-09-01,Coffee,Amaretto,Regular,0.51,2.338709677419355,33.793103448275865,0.1310344827586207,0.06987724268177525,-21.0,0.2827586206896552,2011-09,Thursday,12 AM,2011-09-01,2011
1157,435,Utah,West,Small Market,53.0,77.0,151.0,65.0,41.0,20.0,1053.0,90.0,90.0,110.0,200.0,1,2011-10-01,Coffee,Amaretto,Regular,0.51,2.3230769230769233,35.099337748344375,0.13245033112582782,0.0731244064577398,-37.0,0.271523178807947,2011-10,Saturday,12 AM,2011-10-01,2011
1158,435,Utah,West,Small Market,58.0,81.0,160.0,69.0,42.0,21.0,1060.0,50.0,80.0,90.0,170.0,1,2011-11-01,Coffee,Amaretto,Regular,0.51,2.318840579710145,36.25,0.13125,0.07641509433962264,8.0,0.2625,2011-11,Tuesday,12 AM,2011-11-01,2011
1159,435,Utah,West,Small Market,53.0,76.0,148.0,63.0,40.0,19.0,1075.0,50.0,70.0,90.0,160.0,1,2011-12-01,Coffee,Amaretto,Regular,0.51,2.3492063492063493,35.810810810810814,0.12837837837837837,0.07069767441860465,3.0,0.2702702702702703,2011-12,Thursday,12 AM,2011-12-01,2011
1160,435,Utah,West,Small Market,30.0,75.0,130.0,55.0,45.0,18.0,312.0,70.0,60.0,100.0,160.0,2,2010-01-01,Coffee,Columbian,Regular,0.58,2.3636363636363638,23.076923076923077,0.13846153846153847,0.2403846153846154,-40.0,0.34615384615384615,2010-01,Friday,12 AM,2010-01-01,2010
1161,435,Utah,West,Small Market,30.0,75.0,130.0,55.0,45.0,18.0,305.0,70.0,60.0,100.0,160.0,2,2010-02-01,Coffee,Columbian,Regular,0.58,2.3636363636363638,23.076923076923077,0.13846153846153847,0.2459016393442623,-40.0,0.34615384615384615,2010-02,Monday,12 AM,2010-02-01,2010
